DisasterNumber,State,disasterType,incidentType,Title,StartYear,StartMonth,StartDay,EndYear,EndMonth,EndDay,StateCode,CountyCode,FIPSCode
354,IA,DR,Flood,SEVERE STORMS & FLOODING,1972,9,26,1972,9,26,19,1,f19001
354,IA,DR,Flood,SEVERE STORMS & FLOODING,1972,9,26,1972,9,26,19,121,f19121
356,ME,DR,Fishing Losses,TOXIC ALGAE IN COASTAL WATERS,1972,9,28,1972,9,28,23,13,f23013
359,VA,DR,Flood,SEVERE STORMS & FLOODING,1972,10,10,1972,10,10,51,9,f51009
335,ND,DR,Flood,SEVERE STORMS & FLOODING,1972,6,10,1972,6,10,38,37,f38037
336,SD,DR,Flood,HEAVY RAINS & FLOODING,1972,6,10,1972,6,10,46,103,f46103
337,FL,DR,Coastal Storm,TROPICAL STORM AGNES,1972,6,23,1972,6,23,12,93,f12093
338,NY,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,36,87,f36087
338,NY,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,36,15,f36015
338,NY,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,36,123,f36123
339,VA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,51,17,f51017
339,VA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,51,87,f51087
339,VA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,51,165,f51165
339,VA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,51,107,f51107
340,PA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,42,7,f42007
339,VA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,51,147,f51147
340,PA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,42,27,f42027
340,PA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,42,67,f42067
340,PA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,42,47,f42047
340,PA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,42,87,f42087
340,PA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,42,107,f42107
340,PA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,42,127,f42127
341,MD,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,24,13,f24013
341,MD,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,24,39,f24039
344,WV,DR,Flood,TROPICAL STORM AGNES,1972,7,3,1972,7,3,54,3,f54003
344,WV,DR,Flood,TROPICAL STORM AGNES,1972,7,3,1972,7,3,54,65,f54065
345,OH,DR,Flood,TROPICAL STORM AGNES,1972,7,19,1972,7,19,39,111,f39111
347,MN,DR,Flood,SEVERE STORMS & FLOODING,1972,8,1,1972,8,1,27,95,f27095
349,WV,DR,Flood,HEAVY RAINS & FLOODING,1972,8,23,1972,8,23,54,47,f54047
351,IL,DR,Flood,SEVERE STORMS & FLOODING,1972,9,4,1972,9,4,17,63,f17063
354,IA,DR,Flood,SEVERE STORMS & FLOODING,1972,9,26,1972,9,26,19,29,f19029
354,IA,DR,Flood,SEVERE STORMS & FLOODING,1972,9,26,1972,9,26,19,145,f19145
356,ME,DR,Fishing Losses,TOXIC ALGAE IN COASTAL WATERS,1972,9,28,1972,9,28,23,27,f23027
334,WA,DR,Flood,SEVERE STORMS & FLOODING,1972,6,10,1972,6,10,53,47,f53047
336,SD,DR,Flood,HEAVY RAINS & FLOODING,1972,6,10,1972,6,10,46,93,f46093
337,FL,DR,Coastal Storm,TROPICAL STORM AGNES,1972,6,23,1972,6,23,12,87,f12087
338,NY,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,36,13,f36013
338,NY,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,36,75,f36075
338,NY,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,36,121,f36121
339,VA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,51,37,f51037
339,VA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,51,15,f51015
339,VA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,51,49,f51049
339,VA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,51,69,f51069
339,VA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,51,145,f51145
339,VA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,51,163,f51163
339,VA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,51,181,f51181
340,PA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,42,5,f42005
340,PA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,42,25,f42025
340,PA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,42,45,f42045
340,PA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,42,65,f42065
340,PA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,42,85,f42085
340,PA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,42,105,f42105
340,PA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,42,125,f42125
341,MD,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,24,11,f24011
341,MD,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,24,33,f24033
344,WV,DR,Flood,TROPICAL STORM AGNES,1972,7,3,1972,7,3,54,1,f54001
344,WV,DR,Flood,TROPICAL STORM AGNES,1972,7,3,1972,7,3,54,63,f54063
345,OH,DR,Flood,TROPICAL STORM AGNES,1972,7,19,1972,7,19,39,93,f39093
347,MN,DR,Flood,SEVERE STORMS & FLOODING,1972,8,1,1972,8,1,27,65,f27065
349,WV,DR,Flood,HEAVY RAINS & FLOODING,1972,8,23,1972,8,23,54,45,f54045
351,IL,DR,Flood,SEVERE STORMS & FLOODING,1972,9,4,1972,9,4,17,43,f17043
356,ME,DR,Fishing Losses,TOXIC ALGAE IN COASTAL WATERS,1972,9,28,1972,9,28,23,23,f23023
357,MA,DR,Fishing Losses,TOXIC ALGAE IN COASTAL WATERS,1972,9,28,1972,9,28,25,23,f25023
354,IA,DR,Flood,SEVERE STORMS & FLOODING,1972,9,26,1972,9,26,19,137,f19137
354,IA,DR,Flood,SEVERE STORMS & FLOODING,1972,9,26,1972,9,26,19,9,f19009
359,VA,DR,Flood,SEVERE STORMS & FLOODING,1972,10,10,1972,10,10,51,15,f51015
335,ND,DR,Flood,SEVERE STORMS & FLOODING,1972,6,10,1972,6,10,38,59,f38059
337,FL,DR,Coastal Storm,TROPICAL STORM AGNES,1972,6,23,1972,6,23,12,9,f12009
337,FL,DR,Coastal Storm,TROPICAL STORM AGNES,1972,6,23,1972,6,23,12,101,f12101
338,NY,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,36,17,f36017
338,NY,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,36,97,f36097
339,VA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,51,1,f51001
339,VA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,51,57,f51057
339,VA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,51,89,f51089
339,VA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,51,109,f51109
339,VA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,51,153,f51153
339,VA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,51,131,f51131
339,VA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,51,187,f51187
340,PA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,42,49,f42049
340,PA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,42,29,f42029
340,PA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,42,69,f42069
340,PA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,42,9,f42009
340,PA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,42,89,f42089
340,PA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,42,109,f42109
340,PA,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,42,129,f42129
341,MD,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,24,15,f24015
341,MD,DR,Flood,TROPICAL STORM AGNES,1972,6,23,1972,6,23,24,41,f24041
344,WV,DR,Flood,TROPICAL STORM AGNES,1972,7,3,1972,7,3,54,69,f54069
344,WV,DR,Flood,TROPICAL STORM AGNES,1972,7,3,1972,7,3,54,9,f54009
346,NM,DR,Flood,SEVERE STORMS & FLOODING,1972,8,1,1972,8,1,35,31,f35031
347,MN,DR,Flood,SEVERE STORMS & FLOODING,1972,8,1,1972,8,1,27,97,f27097
349,WV,DR,Flood,HEAVY RAINS & FLOODING,1972,8,23,1972,8,23,54,59,f54059
352,WI,DR,Flood,HEAVY RAINS & FLOODING,1972,9,10,1972,9,10,55,3,f55003
354,IA,DR,Flood,SEVERE STORMS & FLOODING,1972,9,26,1972,9,26,19,43,f19043
354,IA,DR,Flood,SEVERE STORMS & FLOODING,1972,9,26,1972,9,26,19,155,f19155
356,ME,DR,Fishing Losses,TOXIC ALGAE IN COASTAL WATERS,1972,9,28,1972,9,28,23,29,f23029
359,VA,DR,Flood,SEVERE STORMS & FLOODING,1972,10,10,1972,10,10,51,19,f51019
359,VA,DR,Flood,SEVERE STORMS & FLOODING,1972,10,10,1972,10,10,51,29,f51029
359,VA,DR,Flood,SEVERE STORMS & FLOODING,1972,10,10,1972,10,10,51,47,f51047
359,VA,DR,Flood,SEVERE STORMS & FLOODING,1972,10,10,1972,10,10,51,135,f51135
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,55,f47055
360,AZ,DR,Flood,HEAVY RAINS & FLOODING,1972,10,25,1972,10,25,4,11,f04011
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,89,f47089
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,3,f47003
364,CA,DR,Flood,"SEVERE STORMS, HIGH TIDES & FLOODING",1973,2,8,1973,2,8,6,79,f06079
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,173,f47173
363,MI,DR,Flood,SEVERE STORMS & FLOODING,1972,12,1,1972,12,1,26,17,f26017
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,121,f47121
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,17,f28017
367,NY,DR,Flood,"HIGH WINDS, WAVE ACTION & FLOODING",1973,3,21,1973,3,21,36,63,f36063
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,55,f28055
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,87,f28087
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,125,f28125
369,AL,DR,Tornado,TORNADOES & FLOODING,1973,3,27,1973,3,27,1,33,f01033
371,MI,DR,Flood,SEVERE STORMS & FLOODING,1973,4,12,1973,4,12,26,159,f26159
369,AL,DR,Tornado,TORNADOES & FLOODING,1973,3,27,1973,3,27,1,77,f01077
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,23,f29023
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,151,f28151
371,MI,DR,Flood,SEVERE STORMS & FLOODING,1973,4,12,1973,4,12,26,21,f26021
370,GA,DR,Tornado,TORNADOES & FLOODING,1973,4,4,1973,4,4,13,129,f13129
369,AL,DR,Tornado,TORNADOES & FLOODING,1973,3,27,1973,3,27,1,125,f01125
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,73,f29073
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,49,f29049
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,101,f29101
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,125,f29125
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,143,f29143
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,167,f29167
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,199,f29199
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,211,f29211
373,IL,DR,Flood,SEVERE STORMS & FLOODING,1973,4,26,1973,4,26,17,11,f17011
359,VA,DR,Flood,SEVERE STORMS & FLOODING,1972,10,10,1972,10,10,51,139,f51139
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,59,f47059
373,IL,DR,Flood,SEVERE STORMS & FLOODING,1973,4,26,1973,4,26,17,61,f17061
361,NM,DR,Flood,HEAVY RAINS & FLOODING,1972,11,20,1972,11,20,35,17,f35017
359,VA,DR,Flood,SEVERE STORMS & FLOODING,1972,10,10,1972,10,10,51,53,f51053
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,9,f47009
373,IL,DR,Flood,SEVERE STORMS & FLOODING,1973,4,26,1973,4,26,17,129,f17129
364,CA,DR,Flood,"SEVERE STORMS, HIGH TIDES & FLOODING",1973,2,8,1973,2,8,6,95,f06095
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,93,f47093
373,IL,DR,Flood,SEVERE STORMS & FLOODING,1973,4,26,1973,4,26,17,93,f17093
363,MI,DR,Flood,SEVERE STORMS & FLOODING,1972,12,1,1972,12,1,26,69,f26069
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,177,f47177
367,NY,DR,Flood,"HIGH WINDS, WAVE ACTION & FLOODING",1973,3,21,1973,3,21,36,75,f36075
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,23,f28023
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,63,f28063
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,93,f28093
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,155,f28155
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,133,f28133
369,AL,DR,Tornado,TORNADOES & FLOODING,1973,3,27,1973,3,27,1,49,f01049
369,AL,DR,Tornado,TORNADOES & FLOODING,1973,3,27,1973,3,27,1,83,f01083
369,AL,DR,Tornado,TORNADOES & FLOODING,1973,3,27,1973,3,27,1,131,f01131
370,GA,DR,Tornado,TORNADOES & FLOODING,1973,4,4,1973,4,4,13,195,f13195
371,MI,DR,Flood,SEVERE STORMS & FLOODING,1973,4,12,1973,4,12,26,69,f26069
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,1,f29001
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,27,f29027
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,81,f29081
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,53,f29053
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,105,f29105
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,119,f29119
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,147,f29147
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,171,f29171
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,205,f29205
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,221,f29221
373,IL,DR,Flood,SEVERE STORMS & FLOODING,1973,4,26,1973,4,26,17,15,f17015
373,IL,DR,Flood,SEVERE STORMS & FLOODING,1973,4,26,1973,4,26,17,71,f17071
359,VA,DR,Flood,SEVERE STORMS & FLOODING,1972,10,10,1972,10,10,51,137,f51137
359,VA,DR,Flood,SEVERE STORMS & FLOODING,1972,10,10,1972,10,10,51,49,f51049
361,NM,DR,Flood,HEAVY RAINS & FLOODING,1972,11,20,1972,11,20,35,3,f35003
373,IL,DR,Flood,SEVERE STORMS & FLOODING,1973,4,26,1973,4,26,17,133,f17133
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,7,f47007
364,CA,DR,Flood,"SEVERE STORMS, HIGH TIDES & FLOODING",1973,2,8,1973,2,8,6,83,f06083
373,IL,DR,Flood,SEVERE STORMS & FLOODING,1973,4,26,1973,4,26,17,97,f17097
363,MI,DR,Flood,SEVERE STORMS & FLOODING,1972,12,1,1972,12,1,26,21,f26021
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,57,f47057
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,91,f47091
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,175,f47175
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,123,f47123
367,NY,DR,Flood,"HIGH WINDS, WAVE ACTION & FLOODING",1973,3,21,1973,3,21,36,73,f36073
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,21,f28021
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,57,f28057
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,127,f28127
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,153,f28153
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,91,f28091
369,AL,DR,Tornado,TORNADOES & FLOODING,1973,3,27,1973,3,27,1,43,f01043
369,AL,DR,Tornado,TORNADOES & FLOODING,1973,3,27,1973,3,27,1,79,f01079
371,MI,DR,Flood,SEVERE STORMS & FLOODING,1973,4,12,1973,4,12,26,63,f26063
370,GA,DR,Tornado,TORNADOES & FLOODING,1973,4,4,1973,4,4,13,151,f13151
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,75,f29075
371,MI,DR,Flood,SEVERE STORMS & FLOODING,1973,4,12,1973,4,12,26,163,f26163
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,25,f29025
369,AL,DR,Tornado,TORNADOES & FLOODING,1973,3,27,1973,3,27,1,127,f01127
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,51,f29051
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,103,f29103
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,127,f29127
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,145,f29145
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,169,f29169
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,201,f29201
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,219,f29219
373,IL,DR,Flood,SEVERE STORMS & FLOODING,1973,4,26,1973,4,26,17,13,f17013
373,IL,DR,Flood,SEVERE STORMS & FLOODING,1973,4,26,1973,4,26,17,67,f17067
373,IL,DR,Flood,SEVERE STORMS & FLOODING,1973,4,26,1973,4,26,17,99,f17099
359,VA,DR,Flood,SEVERE STORMS & FLOODING,1972,10,10,1972,10,10,51,145,f51145
359,VA,DR,Flood,SEVERE STORMS & FLOODING,1972,10,10,1972,10,10,51,65,f51065
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,11,f47011
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,61,f47061
361,NM,DR,Flood,HEAVY RAINS & FLOODING,1972,11,20,1972,11,20,35,23,f35023
373,IL,DR,Flood,SEVERE STORMS & FLOODING,1973,4,26,1973,4,26,17,131,f17131
364,CA,DR,Flood,"SEVERE STORMS, HIGH TIDES & FLOODING",1973,2,8,1973,2,8,6,111,f06111
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,99,f47099
363,MI,DR,Flood,SEVERE STORMS & FLOODING,1972,12,1,1972,12,1,26,99,f26099
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,143,f47143
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,179,f47179
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,25,f28025
367,NY,DR,Flood,"HIGH WINDS, WAVE ACTION & FLOODING",1973,3,21,1973,3,21,36,117,f36117
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,67,f28067
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,135,f28135
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,95,f28095
369,AL,DR,Tornado,TORNADOES & FLOODING,1973,3,27,1973,3,27,1,53,f01053
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,157,f28157
369,AL,DR,Tornado,TORNADOES & FLOODING,1973,3,27,1973,3,27,1,89,f01089
369,AL,DR,Tornado,TORNADOES & FLOODING,1973,3,27,1973,3,27,1,133,f01133
371,MI,DR,Flood,SEVERE STORMS & FLOODING,1973,4,12,1973,4,12,26,99,f26099
370,GA,DR,Tornado,TORNADOES & FLOODING,1973,4,4,1973,4,4,13,219,f13219
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,3,f29003
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,29,f29029
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,57,f29057
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,107,f29107
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,83,f29083
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,129,f29129
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,149,f29149
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,173,f29173
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,183,f29183
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,223,f29223
373,IL,DR,Flood,SEVERE STORMS & FLOODING,1973,4,26,1973,4,26,17,17,f17017
373,IL,DR,Flood,SEVERE STORMS & FLOODING,1973,4,26,1973,4,26,17,73,f17073
373,IL,DR,Flood,SEVERE STORMS & FLOODING,1973,4,26,1973,4,26,17,103,f17103
373,IL,DR,Flood,SEVERE STORMS & FLOODING,1973,4,26,1973,4,26,17,137,f17137
359,VA,DR,Flood,SEVERE STORMS & FLOODING,1972,10,10,1972,10,10,51,79,f51079
359,VA,DR,Flood,SEVERE STORMS & FLOODING,1972,10,10,1972,10,10,51,163,f51163
362,OH,DR,Flood,SEVERE STORMS & FLOODING,1972,11,24,1972,11,24,39,43,f39043
363,MI,DR,Flood,SEVERE STORMS & FLOODING,1972,12,1,1972,12,1,26,115,f26115
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,63,f47063
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,103,f47103
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,15,f47015
365,TX,DR,Severe Storm(s),"HIGH WINDS, TORNADOES AND FLOODING",1973,3,12,1973,3,12,48,53,f48053
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,181,f47181
366,TN,DR,Flood,HEAVY RAINS & FLOODING,1973,3,21,1973,3,21,47,145,f47145
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,27,f28027
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,71,f28071
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,1,f28001
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,137,f28137
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,97,f28097
369,AL,DR,Tornado,TORNADOES & FLOODING,1973,3,27,1973,3,27,1,55,f01055
368,MS,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,3,27,1973,3,27,28,161,f28161
369,AL,DR,Tornado,TORNADOES & FLOODING,1973,3,27,1973,3,27,1,93,f01093
370,GA,DR,Tornado,TORNADOES & FLOODING,1973,4,4,1973,4,4,13,247,f13247
370,GA,DR,Tornado,TORNADOES & FLOODING,1973,4,4,1973,4,4,13,47,f13047
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,5,f29005
371,MI,DR,Flood,SEVERE STORMS & FLOODING,1973,4,12,1973,4,12,26,109,f26109
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,31,f29031
372,MO,DR,Severe Storm(s),"HEAVY RAINS, TORNADOES & FLOODING",1973,4,19,1973,4,19,29,59,f29059
